event_id,period_no,occ_date_id
436199,4194,9231134
436220,4194,12191734
436234,4195,3151056
436254,4195,5110033
436255,4195,5131342
436284,4195,9091135
436301,4195,10300127
436319,4196,1281005
436324,4196,2070901
436341,4196,3230642
436346,4196,5100109
436347,4196,5131126
436370,4196,8200622
436381,4196,10061322
436384,4196,10152333
436412,4196,12270848
436430,4197,2161314
436432,4197,2230406
436443,4197,5060600
436469,4197,7232339
436483,4197,9052051
436503,4197,10191212
436504,4197,10211757
436505,4197,10241131
436514,4197,11131438
436530,4198,1032305
436547,4198,1290157
436574,4198,4052214
436581,4198,5020043
436582,4198,5100629
436592,4198,7011823
436594,4198,7091852
436599,4198,7212212
436621,4198,10081921
436660,4199,2261331
436685,4199,5310148
436686,4199,6040459
436705,4199,7220642
436711,4199,8101140
436724,4199,10080717
436744,4199,12111940
436748,4199,12291607
436755,4200,1130452
436761,4200,1301949
436782,4200,4120119
436783,4200,4152023
436799,4200,6070612
436805,4200,7070039
436811,4200,8022028
436822,4200,9040001
436864,4201,1070750
436876,4201,2081126
436927,4201,8040034
436929,4201,8140816
436932,4201,9030219
436956,4201,11040349
436965,4201,12081849
436976,4202,1011842
437009,4202,5251659
437024,4202,7141116
437041,4202,9192047
437068,4202,12022105
437070,4202,12081102
437131,4203,8140557
437142,4203,10151106
437158,4203,11212215
437179,4204,2051919
437192,4204,4020246
437217,4204,6132218
437222,4204,6270326
437230,4204,7180929
437236,4204,8131723
437263,4204,11011258
437274,4204,11201730
437281,4204,12120533
437290,4205,1010704
437304,4205,2120408
437306,4205,2191016
437308,4205,3010729
437325,4205,5021635
437332,4205,6051002
437364,4205,9030216
437365,4205,9040837
437372,4205,9180044
437378,4205,10170147
437429,4206,3312016
437431,4206,4060115
437451,4206,6201605
437469,4206,8152144
437490,4206,9250314
437507,4206,11141059
437515,4206,12220234
437529,4207,1252313
437541,4207,3080025
437557,4207,4261236
437576,4207,6171814
437578,4207,6182131
437589,4207,7241116
437596,4207,8140715
437599,4207,8270348
437641,4208,1311644
437664,4208,4261152
437668,4208,5250633
437677,4208,6220106
437713,4208,11200124
437715,4208,12012221
437751,4209,4061717
437753,4209,4100733
437769,4209,5180041
437771,4209,5280845
437775,4209,6060246
437796,4209,8130514
437802,4209,8311408
437808,4209,9200306
437819,4209,10131439
437836,4209,12221552
437838,4209,12261512
437840,4210,1011153
437844,4210,1151616
437848,4210,2091243
437855,4210,3082203
437861,4210,3310110
437865,4210,4221636
437877,4210,5191010
437881,4210,6030619
437884,4210,6070514
437898,4210,7121507
437908,4210,8151200
437929,4210,10040848
437934,4210,10230609
437955,4211,2102201
437968,4211,3261315
437981,4211,5091931
438002,4211,8020254
438006,4211,8121425
438020,4211,9161743
438062,4212,1131725
438112,4212,6291127
438155,4212,12092150
438201,4213,6151408
438202,4213,6201141
438210,4213,7090926
438228,4213,8150343
438271,4213,12171135
438283,4214,1270952
438289,4214,2220038
438290,4214,2220712
438305,4214,4011121
438323,4214,6120251
438349,4214,9201105
438368,4214,11221641
438389,4215,1280711
438416,4215,4092210
438421,4215,5161504
438425,4215,6041754
438438,4215,7081739
438439,4215,7122051
438479,4215,11170258
438482,4215,11270146
438492,4215,12290008
438509,4216,2210305
438547,4216,7252243
438562,4216,9040805
438579,4216,11120246
438593,4216,12310512
438615,4217,3021602
438622,4217,3282111
438625,4217,4170229
438627,4217,4230841
438647,4217,6080841
438650,4217,6182227
438684,4217,10120702
438697,4217,12120120
438705,4218,1021717
438721,4218,2150003
438766,4218,6171816
438771,4218,7021836
438775,4218,7191057
438780,4218,8011950
438806,4218,10291205
438811,4218,11151022
438819,4218,12181135
438878,4219,7112254
438890,4219,9060407
438893,4219,9191808
438907,4219,10160339
438913,4219,11110324
438914,4219,11160308
438967,4220,5120734
438975,4220,5262017
438990,4220,7130532
438998,4220,8061721
439003,4220,8190601
439042,4221,1211010
439056,4221,3220540
439060,4221,3292208
439073,4221,5301043
439075,4221,6090836
439080,4221,7022002
439092,4221,9081149
439108,4221,10300952
439128,4221,12291001
439134,4222,1230358
439146,4222,4180426
439149,4222,4211826
439151,4222,4272141
439207,4222,11010939
439223,4222,12281357
439232,4223,1291820
439237,4223,2041143
439290,4223,8290506
439294,4223,9111218
439303,4223,10021430
439308,4223,10091716
439310,4223,10112137
439349,4224,2081919
439367,4224,4010625
439382,4224,4300231
439410,4224,9011309
439455,4225,2010227
439457,4225,2042159
439481,4225,5090552
439482,4225,5101847
439504,4225,7092333
439509,4225,7290457
439528,4225,9170255
439536,4225,10181432
439553,4225,11181242
439555,4225,11200249
439559,4225,11282001
439576,4226,1200551
439586,4226,2150507
439598,4226,3150801
439605,4226,4100822
439618,4226,5190455
439632,4226,7140207
439652,4226,9100051
439672,4226,11012003
439699,4227,2142119
439701,4227,2190938
439722,4227,4090343
439738,4227,6082034
439752,4227,8012228
439762,4227,9171653
439813,4228,1241259
439816,4228,1301815
439825,4228,3011738
439844,4228,4290247
439850,4228,5190225
439860,4228,6061154
439862,4228,6071153
439899,4228,10122342
439911,4228,12012032
439921,4228,12311250
439922,4229,1130715
439924,4229,1171541
439937,4229,2221238
439959,4229,6050817
439964,4229,6300744
439973,4229,8102314
439974,4229,8132311
439979,4229,8190220
440021,4229,12201327
440039,4230,1231641
440046,4230,2150246
440060,4230,4010626
440063,4230,4052004
440085,4230,6112234
440092,4230,7170228
440118,4230,10011751
440145,4231,1061145
440147,4231,1080808
440163,4231,3090413
440183,4231,5171232
440205,4231,8270953
440244,4232,1101154
440255,4232,2210952
440288,4232,6232057
440301,4232,8072119
440307,4232,8251746
440319,4232,10021009
440333,4232,11191215
440341,4232,12081008
440344,4232,12171747
440352,4233,1091852
440364,4233,3180344
440372,4233,4222329
440380,4233,5280958
440386,4233,6031001
440467,4234,2201835
440470,4234,2271832
440480,4234,4032344
440501,4234,5311918
440502,4234,6031804
440524,4234,8300315
440559,4235,1021351
440563,4235,1060553
440565,4235,1182138
440571,4235,2172234
440574,4235,3041444
440584,4235,4151910
440589,4235,4260411
440591,4235,5070143
440602,4235,6171143
440611,4235,7191341
440616,4235,8160118
440619,4235,8210101
440676,4236,2162141
440685,4236,4071647
440695,4236,5280248
440713,4236,7251118
440719,4236,8281448
440722,4236,9050901
440742,4236,11050750
440749,4236,11251849
440761,4236,12221854
440778,4237,3110534
440796,4237,4281324
440815,4237,7031919
440854,4237,12041103
440882,4238,3152004
440892,4238,4231627
440910,4238,6221017
440920,4238,7020851
440977,4239,1191021
440985,4239,2260952
440997,4239,4100500
441050,4239,10300849
441061,4239,12081408
441069,4239,12270652
441095,4240,5060657
441096,4240,5090143
441119,4240,7090424
441121,4240,7110415
441158,4240,10070932
441170,4240,11300402
441186,4241,1142350
441194,4241,2140639
441232,4241,6141728
441238,4241,6292238
441239,4241,7021908
441244,4241,7192350
441280,4241,11191415
441286,4241,12160520
441292,4242,1032338
441298,4242,2030811
441315,4242,3201746
441318,4242,3262216
441345,4242,6160920
441398,4242,12221158
441463,4243,8091025
441473,4243,9211915
441474,4243,9240832
441512,4244,1191718
441518,4244,2121522
441526,4244,3090030
441531,4244,3172212
441542,4244,5012048
441544,4244,5040727
441547,4244,5121130
441570,4244,7300859
441589,4244,9242334
441595,4244,10171147
441603,4244,11200237
441607,4244,11271529
441616,4244,12231605
441617,4244,12240246
441647,4245,4131657
441677,4245,7240156
441710,4245,11240750
441732,4246,2180545
441734,4246,3081134
441773,4246,6251810
441776,4246,7111347
441812,4246,11122340
441814,4246,11120456
441834,4247,1121251
441849,4247,2130107
441869,4247,5062352
441877,4247,6122332
441909,4247,9250449
441919,4247,10292317
441950,4248,1221456
441956,4248,2042205
441959,4248,2070708
441960,4248,2080354
441962,4248,2111249
441976,4248,3281827
441991,4248,5210306
441992,4248,5270518
442000,4248,6251623
442001,4248,7141205
442045,4248,12220149
442049,4248,12260450
442107,4249,7080443
442116,4249,8011454
442123,4249,8211324
442172,4250,1270907
442191,4250,3081314
442208,4250,4291515
442212,4250,5021440
442227,4250,6300101
442229,4250,7080913
442250,4250,9212218
442255,4250,10070615
442264,4250,10261841
442274,4250,11261108
442307,4251,4081428
442312,4251,4281005
442341,4251,8180132
442342,4251,8240901
442347,4251,9060604
442419,4252,6090243
442426,4252,6250836
442428,4252,6261607
442429,4252,7010711
442432,4252,7111136
442442,4252,8110734
442443,4252,8130326
442453,4252,9121039
442480,4253,2041455
442485,4253,3032344
442487,4253,3071504
442492,4253,3241653
442518,4253,7210725
442531,4253,9120850
442537,4253,9280248
442565,4253,12172010
442569,4254,1040828
442586,4254,3031717
442596,4254,3171759
442602,4254,5160708
442615,4254,7090526
442618,4254,7220743
442674,4255,2260220
442718,4255,7250656
442734,4255,9040244
442742,4255,9261931
442759,4255,10280955
442769,4255,11240817
442782,4256,1201207
442790,4256,3070738
442792,4256,3170042
442837,4256,9190527
442866,4257,1290903
442868,4257,2021702
442874,4257,2121335
442877,4257,2210618
442883,4257,3101314
442884,4257,3102144
442892,4257,3282304
442908,4257,5171902
442930,4257,8202115
442932,4257,8271151
442941,4257,9111740
442951,4257,9291641
442974,4257,12111238
442977,4258,1041055
442991,4258,2131212
443002,4258,3111913
443054,4258,8021744
443071,4258,9190209
443112,4259,1101150
443126,4259,3060839
443168,4259,7161819
443183,4259,9190715
443205,4259,12130520
443242,4260,4070253
443254,4260,5020448
443258,4260,5150542
443284,4260,9022059
443293,4260,9211831
443305,4260,11121843
443306,4260,11140232
443310,4260,12041511
443344,4261,2190911
443349,4261,3051033
443357,4261,3190245
443362,4261,4070907
443368,4261,4201904
443369,4261,4261420
443381,4261,6201348
443393,4261,8141609
443399,4261,9191427
443405,4261,10081404
443416,4261,10180623
443424,4261,11120531
443431,4261,12052057
443439,4261,12281558
443449,4262,2142048
443455,4262,3130254
443499,4262,7280446
443526,4262,10011019
443527,4262,10061148
443535,4262,11021930
443537,4262,11061743
443561,4263,2201909
443567,4263,3011957
443576,4263,4191903
443586,4263,6051334
443587,4263,6062254
443616,4263,10030312
443617,4263,10050724
443626,4263,10291716
443659,4264,2281613
443667,4264,3211825
443668,4264,3221354
443697,4264,6020740
443703,4264,6172309
443718,4264,8041917
443727,4264,9081054
443799,4265,4251203
443820,4265,6211054
443828,4265,7210901
443849,4265,10052312
443853,4265,10220655
443862,4265,12040131
443900,4266,3310143
443918,4266,5220839
443925,4266,6211319
443938,4266,7310025
443971,4266,12111539
443975,4266,12191006
443998,4267,2281717
444011,4267,4090520
444024,4267,5161559
444029,4267,6031545
444038,4267,7151513
444082,4267,11230233
444101,4268,1291314
444131,4268,6300419
444136,4268,7261902
444174,4268,12202303
444199,4269,3071722
444200,4269,3142045
444210,4269,3280515
444216,4269,4271307
444221,4269,5061731
444244,4269,9132243
444253,4269,10120526
444257,4269,10170725
444259,4269,10221212
444266,4269,11180919
444329,4270,5291403
444331,4270,6090442
444372,4270,11122329
444374,4270,11260747
444391,4271,2031148
444405,4271,2271141
444408,4271,3271052
444416,4271,4091940
444422,4271,5090015
444438,4271,6070706
444457,4271,8251515
444460,4271,8310111
444464,4271,9280826
444488,4271,11181305
444513,4272,2250757
444514,4272,3021247
444516,4272,3101408
444518,4272,3141657
444522,4272,3250452
444528,4272,4260140
444534,4272,5160005
444538,4272,5300153
444539,4272,6051334
444544,4272,6232011
444564,4272,8161304
444582,4272,10231851
444585,4272,11041218
444589,4272,11102357
444604,4273,1110908
444609,4273,2080747
444618,4273,2231254
444619,4273,2242201
444634,4273,4221601
444635,4273,4230006
444641,4273,5101454
444645,4273,5160146
444660,4273,7071242
444663,4273,7150623
444666,4273,7301649
444700,4273,11152220
444729,4274,2050251
444746,4274,4011454
444752,4274,4112135
444784,4274,6241148
444799,4274,8180452
444803,4274,9102021
444833,4274,11301006
444835,4274,12232033
444840,4275,1050022
444846,4275,1241510
444875,4275,6100846
444884,4275,7121031
444889,4275,8121646
444895,4275,9011406
444901,4275,9130643
444949,4276,2050646
444964,4276,4151905
444994,4276,8150311
444995,4276,8210640
445001,4276,9091825
445020,4276,11010440
445040,4276,12251724
445055,4277,2191856
445056,4277,2222139
445080,4277,5162212
445084,4277,5191941
445116,4277,10080005
445126,4277,11240103
445132,4277,12190145
445140,4278,1030537
445145,4278,1251541
445155,4278,2262233
445159,4278,3250420
445175,4278,6082312
445178,4278,6210205
445185,4278,7061136
445192,4278,7190945
445198,4278,8170102
445199,4278,8202300
445201,4278,8231124
445215,4278,9290933
445219,4278,10040518
445222,4278,10120600
445254,4279,1260625
445274,4279,4011152
445277,4279,4161304
445283,4279,5091104
445292,4279,6051217
445304,4279,8042340
445316,4279,9222202
445330,4279,11231114
445332,4279,12071730
445348,4280,1301741
445349,4280,2021321
445352,4280,2122325
445371,4280,4070400
445397,4280,7030602
445405,4280,8052338
445436,4280,12151632
445462,4281,3142015
445472,4281,4190803
445481,4281,5201033
445482,4281,5231949
445514,4281,9011554
445558,4282,1281133
445562,4282,2110905
445568,4282,3011937
445616,4282,8161735
445648,4282,11230224
445657,4282,12110236
445662,4282,12311510
445673,4283,2211457
445700,4283,5172319
445725,4283,7162002
445737,4283,8180614
445758,4283,10230644
445790,4284,3221821
445813,4284,6051729
445858,4284,11190943
445934,4285,9110237
445952,4285,10130746
445953,4285,10150745
445964,4285,11292107
445998,4286,4211937
446018,4286,6251658
446022,4286,7051617
446042,4286,10101857
446043,4286,10120608
446084,4287,3280351
446088,4287,4011337
446095,4287,4210014
446101,4287,5101605
446108,4287,5280417
446117,4287,6171153
446125,4287,7022346
446131,4287,7230929
446138,4287,8141121
446158,4287,10211525
446180,4288,1192320
446227,4288,6140531
446231,4288,6181438
446238,4288,7130005
446240,4288,7151012
446271,4288,10121620
446280,4288,11141418
446297,4288,12261934
446298,4288,12271917
446305,4289,1071921
446306,4289,1081250
446309,4289,1130432
446317,4289,2122043
446338,4289,4091342
446349,4289,5151316
446355,4289,6180200
446402,4289,11181415
446424,4290,1221221
446439,4290,4022320
446489,4290,10141532
446491,4290,10180701
446498,4290,11161349
446505,4290,12050608
446564,4291,7091611
446576,4291,9080316
446578,4291,9140139
446601,4291,12191305
446608,4292,1221609
446641,4292,5081529
446665,4292,7130436
446677,4292,8170534
446692,4292,10222059
446704,4292,11270542
446720,4293,1150535
446742,4293,3241713
446770,4293,6221317
446800,4293,10170231
446832,4294,2222327
446838,4294,3182035
446850,4294,4211308
446866,4294,6241517
446868,4294,6261645
446873,4294,7050146
446876,4294,7110442
446922,4294,11151901
446923,4294,11151503
446947,4295,1261640
446952,4295,2052034
446961,4295,2251228
446980,4295,5061013
446988,4295,6100658
447001,4295,7310957
447048,4296,1080404
447054,4296,2060535
447058,4296,2120855
447091,4296,6101517
447109,4296,8032227
447122,4296,9180716
447130,4296,10111401
447146,4296,12070819
447151,4296,12292245
447167,4297,2240631
447186,4297,4111852
447229,4297,9132028
447252,4297,11031253
447258,4297,11211814
447264,4297,12130803
447284,4298,2150307
447306,4298,5180225
447331,4298,8170727
447378,4299,1272335
447395,4299,3260225
447437,4299,7282232
447438,4299,8070620
447446,4299,9081130
447461,4299,10191220
447464,4299,10300350
447467,4299,11090306
447478,4299,12210816
447513,4300,4211127
447522,4300,5271958
447526,4300,6241012
447530,4300,7191338
447538,4300,8061050
447539,4300,8061200
447583,4300,12190857
447588,4301,1032354
447592,4301,1281120
447595,4301,2081154
447632,4301,5241116
447643,4301,6160652
447646,4301,6251722
447650,4301,7220530
447667,4301,9251149
447681,4301,11041229
447706,4302,1210212
447713,4302,2100211
447730,4302,4170136
447774,4302,9291004
447784,4302,11081005
447816,4303,2130424
447835,4303,4250832
447837,4303,4291022
447842,4303,5182125
447844,4303,5210635
447869,4303,8111248
447885,4303,9281903
447895,4303,10232237
447911,4303,12202204
447915,4303,12272046
447954,4304,5011104
447969,4304,6291353
447977,4304,7312045
448034,4305,3272229
448047,4305,5070918
448059,4305,6141522
448061,4305,6260043
448075,4305,8250752
448120,4306,1222106
448125,4306,2140141
448127,4306,2191126
448140,4306,3201836
448143,4306,3250536
448148,4306,4020327
448152,4306,4230607
448175,4306,7162035
448179,4306,8050034
448180,4306,8121700
448215,4306,12072101
448229,4307,1081847
448259,4307,4222015
448265,4307,5110055
448306,4307,9191001
448307,4307,9260437
448309,4307,10022300
448321,4307,11201559
448328,4307,12210702
448329,4308,1010422
448352,4308,3160445
448370,4308,6140706
448390,4308,8161323
448392,4308,8241039
448406,4308,11012233
448463,4309,4231655
